,HURTO A ENTIDADES COMERCIALES,HURTO A PERSONAS,LESIONES CULPOSAS (EN ACCIDENTE DE TRANSITO),HURTO A RESIDENCIAS,LESIONES PERSONALES,HURTO A MOTOCICLETAS,HOMICIDIO CULPOSO (EN ACCIDENTE DE TRÁNSITO),EXTORSIÓN,VIOLENCIA INTRAFAMILIAR,HOMICIDIO,HURTO A AUTOMOTORES,LESIONES CULPOSAS,ACTO SEXUAL VIOLENTO,ACCESO CARNAL VIOLENTO,ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,FEMINICIDIO,HURTO A ABIGEATO,ACTOS SEXUALES CON MENOR DE 14 AÑOS,ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON PERSONA EN INCAPACIDAD DE RESISTIR,LESIONES PERSONALES (CIRCUNSTANCIAS DE AGRAVACIÓN),ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ACOSO SEXUAL,UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES,PORNOGRAFÍA CON MENORES,VICTIMA_POINT,GENERO_VICTIMA,EDAD_VICTIMA,COMUNA,UNIDAD_ESPACIAL
9093,0.2364066193853428,2.127659574468085,0.0,0.0,0.7092198581560284,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 21.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,21.0,SAN FRANCISCO,UNIVERSIDAD
9094,0.0,0.9456264775413712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 68.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,68.0,SAN FRANCISCO,UNIVERSIDAD
9095,0.0,0.4728132387706856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 66.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,66.0,SAN FRANCISCO,UNIVERSIDAD
9096,0.0,0.4728132387706856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 58.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,58.0,SAN FRANCISCO,UNIVERSIDAD
9097,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 13.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,13.0,SAN FRANCISCO,UNIVERSIDAD
9098,0.2364066193853428,0.4728132387706856,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 54.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,54.0,SAN FRANCISCO,UNIVERSIDAD
9099,0.0,0.2364066193853428,0.0,0.2364066193853428,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 31.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,31.0,SAN FRANCISCO,UNIVERSIDAD
9100,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 56.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,56.0,SAN FRANCISCO,UNIVERSIDAD
9101,0.0,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 12.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,12.0,SAN FRANCISCO,UNIVERSIDAD
9102,0.0,0.4728132387706856,0.0,0.0,0.0,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 37.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,37.0,SAN FRANCISCO,UNIVERSIDAD
9103,0.0,0.9456264775413712,0.0,0.4728132387706856,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 33.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,33.0,SAN FRANCISCO,UNIVERSIDAD
9104,0.2364066193853428,0.7092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 26.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,26.0,SAN FRANCISCO,UNIVERSIDAD
9105,0.0,0.2364066193853428,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 33.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,33.0,SAN FRANCISCO,UNIVERSIDAD
9106,0.0,1.6548463356973997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 18.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,18.0,SAN FRANCISCO,UNIVERSIDAD
9107,0.0,0.4728132387706856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 27.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,27.0,SAN FRANCISCO,UNIVERSIDAD
9108,0.0,2.127659574468085,0.0,0.0,0.2364066193853428,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 19.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,19.0,SAN FRANCISCO,UNIVERSIDAD
9109,0.0,0.7092198581560284,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 30.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,30.0,SAN FRANCISCO,UNIVERSIDAD
9110,0.0,0.7092198581560284,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 28.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,28.0,SAN FRANCISCO,UNIVERSIDAD
9111,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 56.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,56.0,SAN FRANCISCO,UNIVERSIDAD
9112,0.0,0.7092198581560284,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 31.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,31.0,SAN FRANCISCO,UNIVERSIDAD
9113,0.0,0.4728132387706856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 49.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,49.0,SAN FRANCISCO,UNIVERSIDAD
9114,0.0,0.0,0.0,0.0,0.4728132387706856,0.4728132387706856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 39.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,39.0,SAN FRANCISCO,UNIVERSIDAD
9115,0.0,0.2364066193853428,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 42.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,42.0,SAN FRANCISCO,UNIVERSIDAD
9116,0.0,1.182033096926714,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 17.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,17.0,SAN FRANCISCO,UNIVERSIDAD
9117,0.0,0.4728132387706856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 47.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,47.0,SAN FRANCISCO,UNIVERSIDAD
9118,0.0,0.9456264775413712,0.0,0.0,0.0,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 40.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,40.0,SAN FRANCISCO,UNIVERSIDAD
9119,0.0,0.4728132387706856,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 55.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,55.0,SAN FRANCISCO,UNIVERSIDAD
9120,0.0,0.4728132387706856,0.0,0.0,0.9456264775413712,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 40.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,40.0,SAN FRANCISCO,UNIVERSIDAD
9121,0.0,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 54.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,54.0,SAN FRANCISCO,UNIVERSIDAD
9122,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 65.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,65.0,SAN FRANCISCO,UNIVERSIDAD
9123,0.0,2.6004728132387704,0.0,0.0,0.0,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 24.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,24.0,SAN FRANCISCO,UNIVERSIDAD
9124,0.0,0.9456264775413712,0.2364066193853428,0.4728132387706856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 37.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,37.0,SAN FRANCISCO,UNIVERSIDAD
9125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 59.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,59.0,SAN FRANCISCO,UNIVERSIDAD
9126,0.0,1.182033096926714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 34.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,34.0,SAN FRANCISCO,UNIVERSIDAD
9127,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 12.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,12.0,SAN FRANCISCO,UNIVERSIDAD
9128,0.0,2.6004728132387704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 20.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,20.0,SAN FRANCISCO,UNIVERSIDAD
9129,0.0,3.0732860520094563,0.0,0.0,0.0,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 20.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,20.0,SAN FRANCISCO,UNIVERSIDAD
9130,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 58.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,58.0,SAN FRANCISCO,UNIVERSIDAD
9131,0.0,0.4728132387706856,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 49.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,49.0,SAN FRANCISCO,UNIVERSIDAD
9132,0.2364066193853428,0.2364066193853428,0.0,0.0,0.7092198581560284,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 38.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,38.0,SAN FRANCISCO,UNIVERSIDAD
9133,0.2364066193853428,0.0,0.0,0.4728132387706856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 29.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,29.0,SAN FRANCISCO,UNIVERSIDAD
9134,0.0,0.7092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 48.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,48.0,SAN FRANCISCO,UNIVERSIDAD
9135,0.2364066193853428,1.182033096926714,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 24.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,24.0,SAN FRANCISCO,UNIVERSIDAD
9136,0.2364066193853428,1.6548463356973997,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 27.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,27.0,SAN FRANCISCO,UNIVERSIDAD
9137,0.0,1.182033096926714,0.0,0.2364066193853428,0.4728132387706856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 26.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,26.0,SAN FRANCISCO,UNIVERSIDAD
9138,0.0,0.4728132387706856,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 43.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,43.0,SAN FRANCISCO,UNIVERSIDAD
9139,0.0,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 14.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,14.0,SAN FRANCISCO,UNIVERSIDAD
9140,0.0,0.4728132387706856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 66.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,66.0,SAN FRANCISCO,UNIVERSIDAD
9141,0.0,0.4728132387706856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 30.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,30.0,SAN FRANCISCO,UNIVERSIDAD
9142,0.0,0.2364066193853428,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 52.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,52.0,SAN FRANCISCO,UNIVERSIDAD
9143,0.0,0.4728132387706856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 17.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,17.0,SAN FRANCISCO,UNIVERSIDAD
9144,0.0,0.7092198581560284,0.0,0.0,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 51.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,51.0,SAN FRANCISCO,UNIVERSIDAD
9145,0.0,0.4728132387706856,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 44.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,44.0,SAN FRANCISCO,UNIVERSIDAD
9146,0.0,2.364066193853428,0.0,0.7092198581560284,0.4728132387706856,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 22.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,22.0,SAN FRANCISCO,UNIVERSIDAD
9147,0.0,0.2364066193853428,0.0,0.2364066193853428,0.2364066193853428,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 42.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,42.0,SAN FRANCISCO,UNIVERSIDAD
9148,0.0,3.309692671394799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4728132387706856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 21.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,21.0,SAN FRANCISCO,UNIVERSIDAD
9149,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 50.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,50.0,SAN FRANCISCO,UNIVERSIDAD
9150,0.0,0.2364066193853428,0.0,0.0,0.2364066193853428,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 41.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,41.0,SAN FRANCISCO,UNIVERSIDAD
9151,0.2364066193853428,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 46.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,46.0,SAN FRANCISCO,UNIVERSIDAD
9152,0.0,1.8912529550827424,0.0,0.0,0.4728132387706856,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 23.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,23.0,SAN FRANCISCO,UNIVERSIDAD
9153,0.2364066193853428,0.9456264775413712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 18.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,18.0,SAN FRANCISCO,UNIVERSIDAD
9154,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 53.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,53.0,SAN FRANCISCO,UNIVERSIDAD
9155,0.0,0.0,0.0,0.2364066193853428,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 35.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,35.0,SAN FRANCISCO,UNIVERSIDAD
9156,0.2364066193853428,0.9456264775413712,0.0,0.0,0.7092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 25.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,25.0,SAN FRANCISCO,UNIVERSIDAD
9157,0.0,0.7092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 48.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,48.0,SAN FRANCISCO,UNIVERSIDAD
9158,0.0,1.6548463356973997,0.0,0.0,0.4728132387706856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 29.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,29.0,SAN FRANCISCO,UNIVERSIDAD
9159,0.0,0.7092198581560284,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 43.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,43.0,SAN FRANCISCO,UNIVERSIDAD
9160,0.0,0.4728132387706856,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 14.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,14.0,SAN FRANCISCO,UNIVERSIDAD
9161,0.0,1.8912529550827424,0.2364066193853428,0.4728132387706856,0.7092198581560284,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 23.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,23.0,SAN FRANCISCO,UNIVERSIDAD
9162,0.0,1.182033096926714,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 25.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,25.0,SAN FRANCISCO,UNIVERSIDAD
9163,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 52.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,52.0,SAN FRANCISCO,UNIVERSIDAD
9164,0.0,0.7092198581560284,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 28.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,28.0,SAN FRANCISCO,UNIVERSIDAD
9165,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 16.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,16.0,SAN FRANCISCO,UNIVERSIDAD
9166,0.0,0.4728132387706856,0.0,0.2364066193853428,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 39.0, SAN FRANCISCO, UNIVERSIDAD",FEMENINO,39.0,SAN FRANCISCO,UNIVERSIDAD
9167,0.0,0.4728132387706856,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 64.0, SAN FRANCISCO, UNIVERSIDAD",MASCULINO,64.0,SAN FRANCISCO,UNIVERSIDAD
